DATE,Year,Month,Week,Facility_Name,Total_Traffic,Cash,EZPass,Violations,Violation_Rate
2023-04-20,2023,4,16,Bayonne,11179,1518,9322,339,0.030324715985329636
2023-04-21,2023,4,16,Bayonne,11959,1829,9729,401,0.033531231708336814
2023-04-22,2023,4,16,Bayonne,10374,1630,8370,374,0.036051667630615
2023-04-23,2023,4,16,Bayonne,12269,1936,9924,409,0.0333360502078409
2023-04-24,2023,4,17,Bayonne,9952,1328,8278,346,0.034766881028938906
2023-04-25,2023,4,17,Bayonne,10323,1360,8634,329,0.031870580257677035
2023-04-26,2023,4,17,Bayonne,10465,1418,8702,345,0.03296703296703297
2023-04-27,2023,4,17,Bayonne,10276,1371,8604,301,0.029291553133514985
2023-04-28,2023,4,17,Bayonne,10733,1527,8880,326,0.03037361408739402
2023-04-29,2023,4,17,Bayonne,9106,1501,7324,281,0.03085877443443883
2023-04-30,2023,4,17,Bayonne,9693,1563,7777,353,0.03641803363251831
2023-05-01,2023,5,18,Bayonne,10295,1394,8547,354,0.03438562408936377
2023-05-02,2023,5,18,Bayonne,10179,1306,8564,309,0.030356616563513114
2023-05-03,2023,5,18,Bayonne,10331,1353,8657,321,0.031071532281482916
2023-05-04,2023,5,18,Bayonne,10784,1407,9087,290,0.026891691394658752
2023-05-05,2023,5,18,Bayonne,11545,1637,9549,359,0.031095712429623213
2023-05-06,2023,5,18,Bayonne,13003,2198,10440,365,0.028070445281858033
2023-05-07,2023,5,18,Bayonne,16415,2582,13283,550,0.03350593968930856
2023-05-08,2023,5,19,Bayonne,10572,1535,8696,341,0.03225501324252743
2023-05-09,2023,5,19,Bayonne,10561,1467,8769,325,0.03077360098475523
2023-05-10,2023,5,19,Bayonne,11611,1633,9628,350,0.03014382912755146
2023-05-11,2023,5,19,Bayonne,11863,1686,9833,344,0.028997724015847593
2023-05-12,2023,5,19,Bayonne,12086,1916,9786,384,0.031772298527221576
2023-05-13,2023,5,19,Bayonne,14684,2448,11766,470,0.03200762734949605
2023-05-14,2023,5,19,Bayonne,19095,2993,15489,613,0.032102644671379944
2023-05-15,2023,5,20,Bayonne,10981,1568,9035,378,0.03442309443584373
2023-05-16,2023,5,20,Bayonne,11058,1557,9177,324,0.02930005425935974
2023-05-17,2023,5,20,Bayonne,11682,1643,9676,363,0.031073446327683617
2023-05-18,2023,5,20,Bayonne,11939,1709,9884,346,0.02898065164586649
2023-05-19,2023,5,20,Bayonne,12429,1906,10162,361,0.0290449754606163
2023-05-20,2023,5,20,Bayonne,10587,1670,8589,328,0.030981392273543025
2023-05-21,2023,5,20,Bayonne,18063,2825,14698,540,0.029895366218236172
2023-05-22,2023,5,21,Bayonne,11487,1643,9462,382,0.03325498389483764
2023-05-23,2023,5,21,Bayonne,11468,1506,9652,310,0.027031740495291244
2023-05-24,2023,5,21,Bayonne,10863,1473,9033,357,0.03286384976525822
2023-05-25,2023,5,21,Bayonne,11722,1640,9740,342,0.029175908548029348
2023-05-26,2023,5,21,Bayonne,11449,1730,9365,354,0.030919730980871692
2023-05-27,2023,5,21,Bayonne,9839,1735,7776,328,0.03333672121150524
2023-05-28,2023,5,21,Bayonne,13432,2247,10682,503,0.03744788564621799
2023-05-29,2023,5,22,Bayonne,11372,1900,9053,419,0.03684488216672529
2023-05-30,2023,5,22,Bayonne,12561,1831,10309,421,0.03351643977390335
2023-05-31,2023,5,22,Bayonne,12059,1712,9999,348,0.028858114271498467
2023-06-01,2023,6,22,Bayonne,12102,1747,9983,372,0.030738720872583045
2023-06-02,2023,6,22,Bayonne,11889,1907,9612,370,0.031121204474724537
2023-06-03,2023,6,22,Bayonne,11334,1933,9040,361,0.03185106758425975
2023-06-04,2023,6,22,Bayonne,15801,2496,12761,544,0.03442820074678818
2023-06-05,2023,6,23,Bayonne,10567,1470,8716,381,0.03605564493233652
2023-06-06,2023,6,23,Bayonne,10318,1433,8537,348,0.033727466563287456
2023-06-07,2023,6,23,Bayonne,11232,1571,9304,357,0.03178418803418803
2023-06-08,2023,6,23,Bayonne,10489,1479,8655,355,0.03384498045571551
2023-06-09,2023,6,23,Bayonne,12586,1881,10278,427,0.0339265850945495
2023-06-10,2023,6,23,Bayonne,12182,2094,9689,399,0.032753242488918075
2023-06-11,2023,6,23,Bayonne,15777,2507,12727,543,0.03441718957976802
2023-06-12,2023,6,24,Bayonne,10051,1334,8364,353,0.03512088349417968
2023-06-13,2023,6,24,Bayonne,10855,1579,8930,346,0.031874712114233074
2023-06-14,2023,6,24,Bayonne,10968,1485,9153,330,0.030087527352297593
2023-06-15,2023,6,24,Bayonne,12292,1819,10116,357,0.029043280182232345
2023-06-16,2023,6,24,Bayonne,13144,1978,10722,444,0.03377967133292757
2023-06-17,2023,6,24,Bayonne,13948,2442,11036,470,0.03369658732434758
2023-06-18,2023,6,24,Bayonne,15088,2426,12130,532,0.03525980911983033
2023-06-19,2023,6,25,Bayonne,12238,1822,9981,435,0.035545023696682464
2023-06-20,2023,6,25,Bayonne,11107,1518,9182,407,0.036643558116503105
2023-06-21,2023,6,25,Bayonne,11723,1603,9722,398,0.03395035400494754
2023-06-22,2023,6,25,Bayonne,11567,1646,9555,366,0.03164173943114031
2023-06-23,2023,6,25,Bayonne,12017,1786,9822,409,0.03403511691769993
2023-06-24,2023,6,25,Bayonne,11875,2052,9405,418,0.0352
2023-06-25,2023,6,25,Bayonne,16659,2715,13392,552,0.033135242211417254
2023-06-26,2023,6,26,Bayonne,10343,1469,8464,410,0.03964033645944117
2023-06-27,2023,6,26,Bayonne,10694,1523,8773,398,0.037217131101552274
2023-06-28,2023,6,26,Bayonne,12645,1861,10345,439,0.03471727955713721
2023-06-29,2023,6,26,Bayonne,12026,1683,9950,393,0.03267919507733245
2023-06-30,2023,6,26,Bayonne,13074,2142,10550,382,0.029218295854367447
2023-07-01,2023,7,26,Bayonne,11204,2005,8847,352,0.03141735094609068
2023-07-02,2023,7,26,Bayonne,10423,1707,8294,422,0.0404873836707282
2023-07-03,2023,7,27,Bayonne,9936,1587,7932,417,0.041968599033816424
2023-07-04,2023,7,27,Bayonne,7319,1278,5677,364,0.0497335701598579
2023-07-05,2023,7,27,Bayonne,11604,1719,9425,460,0.03964150293002413
2023-07-06,2023,7,27,Bayonne,11781,1738,9624,419,0.035565741448094386
2023-07-07,2023,7,27,Bayonne,13273,2134,10708,431,0.03247193550817449
2023-07-08,2023,7,27,Bayonne,10670,1824,8416,430,0.04029990627928772
2023-07-09,2023,7,27,Bayonne,12552,1919,10149,484,0.03855959209687699
2023-07-10,2023,7,28,Bayonne,10248,1498,8353,397,0.03873926619828259
2023-07-11,2023,7,28,Bayonne,10668,1519,8747,402,0.03768278965129359
2023-07-12,2023,7,28,Bayonne,11369,1728,9245,396,0.03483155950391415
2023-07-13,2023,7,28,Bayonne,12211,1925,9841,445,0.03644255179755958
2023-07-14,2023,7,28,Bayonne,13296,2039,10793,464,0.03489771359807461
2023-07-15,2023,7,28,Bayonne,12922,2243,10224,455,0.035211267605633804
2023-07-16,2023,7,28,Bayonne,11768,1889,9441,438,0.037219578518014954
2023-07-17,2023,7,29,Bayonne,10423,1591,8406,426,0.04087115034059292
2023-07-18,2023,7,29,Bayonne,10575,1451,8732,392,0.03706855791962175
2023-07-19,2023,7,29,Bayonne,10656,1494,8761,401,0.03763138138138138
2023-07-20,2023,7,29,Bayonne,11149,1607,9156,386,0.03462193918737107
2023-07-21,2023,7,29,Bayonne,12054,1950,9685,419,0.03476024556163929
2023-07-22,2023,7,29,Bayonne,15679,2892,12239,548,0.034951208622998914
2023-07-23,2023,7,29,Bayonne,17999,3027,14333,639,0.03550197233179621
2023-07-24,2023,7,30,Bayonne,10598,1539,8601,458,0.043215701075674656
2023-07-25,2023,7,30,Bayonne,11867,1716,9743,408,0.034381056711890116
2023-07-26,2023,7,30,Bayonne,11208,1701,9083,424,0.03783012134189864
2023-07-27,2023,7,30,Bayonne,11761,1818,9528,415,0.035286115126264776
2023-07-28,2023,7,30,Bayonne,12464,2080,9952,432,0.03465982028241335
2023-07-29,2023,7,30,Bayonne,11389,2165,8752,472,0.04144349811221354
2023-07-30,2023,7,30,Bayonne,17709,2966,14166,577,0.03258230278389519
2023-07-31,2023,7,31,Bayonne,11915,1856,9598,461,0.03869072597566093
2023-08-01,2023,8,31,Bayonne,11228,1719,9108,401,0.03571428571428571
2023-08-02,2023,8,31,Bayonne,11987,1793,9768,426,0.03553850004171186
2023-08-03,2023,8,31,Bayonne,11748,1699,9616,433,0.036857337419135175
2023-08-04,2023,8,31,Bayonne,11951,1860,9656,435,0.03639862772989708
2023-08-05,2023,8,31,Bayonne,13401,2367,10545,489,0.036489814192970677
2023-08-06,2023,8,31,Bayonne,16365,2736,13014,615,0.03758020164986251
2023-08-07,2023,8,32,Bayonne,10019,1427,8174,418,0.04172073061183751
2023-08-08,2023,8,32,Bayonne,10498,1551,8558,389,0.03705467708134883
2023-08-09,2023,8,32,Bayonne,11822,1780,9603,439,0.03713415665708002
2023-08-10,2023,8,32,Bayonne,11855,1634,9810,411,0.03466891606916913
2023-08-11,2023,8,32,Bayonne,12356,2060,9816,480,0.038847523470378766
2023-08-12,2023,8,32,Bayonne,11264,2023,8846,395,0.03506747159090909
2023-08-13,2023,8,32,Bayonne,16511,2826,13070,615,0.03724789534249894
2023-08-14,2023,8,33,Bayonne,10235,1579,8243,413,0.040351734245236935
2023-08-15,2023,8,33,Bayonne,10433,1506,8550,377,0.03613533978721365
2023-08-16,2023,8,33,Bayonne,10369,1533,8458,378,0.0364548172437072
2023-08-17,2023,8,33,Bayonne,11021,1617,9039,365,0.03311859177933037
2023-08-18,2023,8,33,Bayonne,11394,1785,9168,441,0.038704581358609796
2023-08-19,2023,8,33,Bayonne,10780,1812,8606,362,0.033580705009276436
2023-08-20,2023,8,33,Bayonne,14149,2246,11352,551,0.03894268146158739
2023-08-21,2023,8,34,Bayonne,10240,1484,8331,425,0.04150390625
2023-08-22,2023,8,34,Bayonne,11122,1662,9031,429,0.03857219924474015
2023-08-23,2023,8,34,Bayonne,11553,1652,9455,446,0.038604691422141436
2023-08-24,2023,8,34,Bayonne,11359,1580,9385,394,0.0346861519499956
2023-08-25,2023,8,34,Bayonne,10587,1635,8535,417,0.03938792859166903
2023-08-26,2023,8,34,Bayonne,9297,1600,7321,376,0.0404431537054964
2023-08-27,2023,8,34,Bayonne,10794,1737,8616,441,0.04085603112840467
2023-08-28,2023,8,35,Bayonne,10064,1501,8152,411,0.04083863275039746
2023-08-29,2023,8,35,Bayonne,10545,1485,8634,426,0.040398293029871975
2023-08-30,2023,8,35,Bayonne,10895,1558,8915,422,0.038733363928407524
2023-08-31,2023,8,35,Bayonne,12318,1848,10026,444,0.03604481246955674
2023-09-01,2023,9,35,Bayonne,11314,1849,9037,428,0.03782923811207354
2023-09-02,2023,9,35,Bayonne,9704,1743,7578,383,0.03946826051112943
2023-09-03,2023,9,35,Bayonne,14326,2495,11217,614,0.042859137233002935
2023-09-04,2023,9,36,Bayonne,10072,1769,7884,419,0.04160047656870532
2023-09-05,2023,9,36,Bayonne,11350,1692,9184,474,0.04176211453744493
2023-09-06,2023,9,36,Bayonne,10924,1651,8875,398,0.0364335408275357
2023-09-07,2023,9,36,Bayonne,11111,1790,8936,385,0.03465034650346503
2023-09-08,2023,9,36,Bayonne,12396,1987,9971,438,0.035333978702807356
2023-09-09,2023,9,36,Bayonne,13020,2387,10160,473,0.03632872503840246
2023-09-10,2023,9,36,Bayonne,11325,1821,9038,466,0.041147902869757176
2023-09-11,2023,9,37,Bayonne,10212,1472,8312,428,0.04191147669408539
2023-09-12,2023,9,37,Bayonne,11267,1592,9263,412,0.036566965474394246
2023-09-13,2023,9,37,Bayonne,10338,1464,8490,384,0.0371445153801509
2023-09-14,2023,9,37,Bayonne,11822,1715,9700,407,0.034427338859753
2023-09-15,2023,9,37,Bayonne,11408,1738,9216,454,0.03979663394109397
2023-09-16,2023,9,37,Bayonne,9553,1681,7525,347,0.03632366795770962
2023-09-17,2023,9,37,Bayonne,10863,1775,8652,436,0.04013624229034337
2023-09-18,2023,9,38,Bayonne,9772,1392,7996,384,0.03929594760540319
2023-09-19,2023,9,38,Bayonne,10508,1477,8656,375,0.03568709554625048
2023-09-20,2023,9,38,Bayonne,10958,1597,8966,395,0.036046723854718014
2023-09-21,2023,9,38,Bayonne,11469,1690,9400,379,0.03304560118580521
2023-09-22,2023,9,38,Bayonne,11422,1791,9217,414,0.0362458413587813
2023-09-23,2023,9,38,Bayonne,8464,1405,6709,350,0.041351606805293005
2023-09-24,2023,9,38,Bayonne,10289,1639,8253,397,0.03858489649139858
2023-09-25,2023,9,39,Bayonne,9080,1320,7371,389,0.04284140969162996
2023-09-26,2023,9,39,Bayonne,10050,1360,8330,360,0.03582089552238806
2023-09-27,2023,9,39,Bayonne,10587,1480,8708,399,0.0376877302351941
2023-09-28,2023,9,39,Bayonne,10860,1467,8982,411,0.03784530386740331
2023-09-29,2023,9,39,Bayonne,10138,1478,8281,379,0.03738409942789505
2023-09-30,2023,9,39,Bayonne,9236,1476,7412,348,0.037678648765699436
2023-10-01,2023,10,39,Bayonne,11774,1947,9412,415,0.035247154747749275
2023-10-02,2023,10,40,Bayonne,10655,1597,8687,371,0.0348193336461755
2023-10-03,2023,10,40,Bayonne,10511,1557,8563,391,0.037199124726477024
2023-10-04,2023,10,40,Bayonne,10642,1537,8699,406,0.03815072354820522
2023-10-05,2023,10,40,Bayonne,11697,1763,9531,403,0.03445327861844918
2023-10-06,2023,10,40,Bayonne,10964,1729,8833,402,0.03666545056548705
2023-10-07,2023,10,40,Bayonne,8751,1445,6974,332,0.037938521311850076
2023-10-08,2023,10,40,Bayonne,12247,1908,9857,482,0.03935657712092758
2023-10-09,2023,10,41,Bayonne,11832,1715,9668,449,0.037947937795807976
2023-10-10,2023,10,41,Bayonne,10556,1511,8663,382,0.03618794998105343
2023-10-11,2023,10,41,Bayonne,11383,1664,9314,405,0.035579372748835984
2023-10-12,2023,10,41,Bayonne,11315,1593,9286,436,0.03853292090145824
2023-10-13,2023,10,41,Bayonne,11565,1808,9310,447,0.03865110246433204
2023-10-14,2023,10,41,Bayonne,9493,1561,7575,357,0.037606657537132625
2023-10-15,2023,10,41,Bayonne,14607,2263,11819,525,0.03594167180119121
2023-10-16,2023,10,42,Bayonne,10340,1469,8466,405,0.03916827852998066
2023-10-17,2023,10,42,Bayonne,10707,1481,8854,372,0.034743625665452506
2023-10-18,2023,10,42,Bayonne,10580,1447,8771,362,0.03421550094517958
2023-10-19,2023,10,42,Bayonne,11409,1626,9424,359,0.03146638618634411
2023-10-20,2023,10,42,Bayonne,11610,1810,9376,424,0.03652024117140396
2023-10-21,2023,10,42,Bayonne,9466,1539,7552,375,0.039615465877878724
2023-10-22,2023,10,42,Bayonne,15226,2423,12273,530,0.03480887954814134
2023-10-23,2023,10,43,Bayonne,9968,1430,8150,388,0.03892455858747994
2023-10-24,2023,10,43,Bayonne,11622,1611,9624,387,0.03329891584925142
2023-10-25,2023,10,43,Bayonne,10706,1558,8803,345,0.032224920605268076
2023-10-26,2023,10,43,Bayonne,11612,1726,9524,362,0.03117464691698243
2023-10-27,2023,10,43,Bayonne,12842,2103,10281,458,0.03566422675595702
2023-10-28,2023,10,43,Bayonne,13356,2327,10569,460,0.034441449535789155
2023-10-29,2023,10,43,Bayonne,11353,1798,9164,391,0.034440236060953054
2023-10-30,2023,10,44,Bayonne,10440,1398,8668,374,0.03582375478927203
2023-10-31,2023,10,44,Bayonne,10291,1523,8368,400,0.038868914585560195
2023-11-01,2023,11,44,Bayonne,10593,1538,8680,375,0.03540073633531578
2023-11-02,2023,11,44,Bayonne,10685,1522,8794,369,0.0345343940102948
2023-11-03,2023,11,44,Bayonne,11333,1792,9146,395,0.034853966293126266
2023-11-04,2023,11,44,Bayonne,11425,1969,9091,365,0.03194748358862144
2023-11-05,2023,11,44,Bayonne,12592,1926,10167,499,0.03962833545108005
2023-11-06,2023,11,45,Bayonne,9954,1444,8147,363,0.03646775165762507
2023-11-07,2023,11,45,Bayonne,10121,1446,8318,357,0.035273194348384544
2023-11-08,2023,11,45,Bayonne,10930,1533,9011,386,0.035315645013723695
2023-11-09,2023,11,45,Bayonne,10927,1584,8950,393,0.035965955889082094
2023-11-10,2023,11,45,Bayonne,10639,1653,8596,390,0.03665758059968042
2023-11-11,2023,11,45,Bayonne,11723,2015,9235,473,0.04034803377974921
2023-11-12,2023,11,45,Bayonne,15580,2454,12597,529,0.03395378690629011
2023-11-13,2023,11,46,Bayonne,10277,1434,8430,413,0.040186824948915054
2023-11-14,2023,11,46,Bayonne,11132,1581,9154,397,0.03566295364714337
2023-11-15,2023,11,46,Bayonne,11038,1514,9158,366,0.03315818082986048
2023-11-16,2023,11,46,Bayonne,11156,1577,9154,425,0.03809609178917175
2023-11-17,2023,11,46,Bayonne,11413,1873,9135,405,0.03548584946990274
2023-11-18,2023,11,46,Bayonne,11631,1985,9224,422,0.036282348895193876
2023-11-19,2023,11,46,Bayonne,12539,2071,10013,455,0.03628678523008214
2023-11-20,2023,11,47,Bayonne,11079,1535,9153,391,0.035291993862261936
2023-11-21,2023,11,47,Bayonne,11945,1753,9769,423,0.035412306404353285
2023-11-22,2023,11,47,Bayonne,12070,1845,9783,442,0.036619718309859155
2023-11-23,2023,11,47,Bayonne,11024,1948,8658,418,0.03791727140783745
2023-11-24,2023,11,47,Bayonne,10413,1764,8241,408,0.03918179199078076
2023-11-25,2023,11,47,Bayonne,12971,2242,10262,467,0.0360033921825611
2023-11-26,2023,11,47,Bayonne,15517,2544,12401,572,0.03686279564348779
2023-11-27,2023,11,48,Bayonne,10373,1560,8393,420,0.040489732960570714
2023-11-28,2023,11,48,Bayonne,10593,1481,8707,405,0.038232795242141036
2023-11-29,2023,11,48,Bayonne,10491,1464,8655,372,0.035458964826994566
2023-11-30,2023,11,48,Bayonne,10970,1530,9038,402,0.03664539653600729
2023-12-01,2023,12,48,Bayonne,10794,1676,8714,404,0.037428200852325365
2023-12-02,2023,12,48,Bayonne,10918,1955,8543,420,0.03846858398974171
2023-12-03,2023,12,48,Bayonne,9657,1499,7766,392,0.04059231645438542
2023-12-04,2023,12,49,Bayonne,10429,1488,8534,407,0.03902579346054272
2023-12-05,2023,12,49,Bayonne,10721,1547,8792,382,0.03563100457046917
2023-12-06,2023,12,49,Bayonne,10931,1591,8973,367,0.033574238404537556
2023-12-07,2023,12,49,Bayonne,10919,1482,9042,395,0.036175473944500415
2023-12-08,2023,12,49,Bayonne,11059,1667,8964,428,0.03870151008228592
2023-12-09,2023,12,49,Bayonne,13821,2335,11004,482,0.03487446639172274
2023-12-10,2023,12,49,Bayonne,10236,1640,8252,344,0.03360687768659633
2023-12-11,2023,12,50,Bayonne,9839,1396,8133,310,0.03150726699867873
2023-12-12,2023,12,50,Bayonne,10670,1483,8865,322,0.030178069353327085
2023-12-13,2023,12,50,Bayonne,11804,1657,9800,347,0.029396814639105387
2023-12-14,2023,12,50,Bayonne,11339,1605,9370,364,0.032101596260693185
2023-12-15,2023,12,50,Bayonne,12117,1947,9788,382,0.03152595526945614
2023-12-16,2023,12,50,Bayonne,14517,2436,11632,449,0.030929255355789765
2023-12-17,2023,12,50,Bayonne,9930,1581,7969,380,0.038267875125881166
2023-12-18,2023,12,51,Bayonne,9515,1425,7695,395,0.04151339989490278
2023-12-19,2023,12,51,Bayonne,11452,1640,9375,437,0.03815927348934684
2023-12-20,2023,12,51,Bayonne,12517,1779,10269,469,0.037469042102740276
2023-12-21,2023,12,51,Bayonne,12592,1804,10388,400,0.03176620076238882
2023-12-22,2023,12,51,Bayonne,12584,2070,10060,454,0.03607755880483153
2023-12-23,2023,12,51,Bayonne,11240,1988,8873,379,0.03371886120996441
2023-12-24,2023,12,51,Bayonne,10337,1781,8116,440,0.042565541259553065
2023-12-25,2023,12,52,Bayonne,8955,1549,7060,346,0.038637632607481855
2023-12-26,2023,12,52,Bayonne,11778,1877,9457,444,0.03769740193581253
2023-12-27,2023,12,52,Bayonne,11590,1778,9427,385,0.033218291630716136
2023-12-28,2023,12,52,Bayonne,11908,1789,9714,405,0.03401074907625126
2023-12-29,2023,12,52,Bayonne,12095,2041,9614,440,0.036378668871434476
2023-12-30,2023,12,52,Bayonne,11423,2026,8963,434,0.03799352184189793
2023-12-31,2023,12,52,Bayonne,7827,1458,6033,336,0.04292832502874665
2024-01-01,2024,1,1,Bayonne,8256,1387,6556,313,0.037911821705426355
2024-01-02,2024,1,1,Bayonne,10000,1460,8174,366,0.0366
2024-01-03,2024,1,1,Bayonne,10856,1520,8980,356,0.03279292557111275
2024-01-04,2024,1,1,Bayonne,11097,1593,9135,369,0.0332522303325223
2024-01-05,2024,1,1,Bayonne,10427,1563,8528,336,0.03222403375851156
2024-01-06,2024,1,1,Bayonne,7910,1284,6336,290,0.03666245259165613
2024-01-07,2024,1,1,Bayonne,6465,1035,5170,260,0.04021655065738593
2024-01-08,2024,1,2,Bayonne,9459,1355,7786,318,0.03361877576910879
2024-01-09,2024,1,2,Bayonne,9812,1321,8150,341,0.034753363228699555
2024-01-10,2024,1,2,Bayonne,9632,1354,7962,316,0.03280730897009967
2024-01-11,2024,1,2,Bayonne,10286,1440,8519,327,0.03179078358934474
2024-01-12,2024,1,2,Bayonne,10583,1622,8620,341,0.032221487290938294
2024-01-13,2024,1,2,Bayonne,8917,1474,7144,299,0.03353145676797129
2024-01-14,2024,1,2,Bayonne,7518,1205,6071,242,0.03218941207768023
2024-01-15,2024,1,3,Bayonne,10793,1569,8874,350,0.03242842583155749
2024-01-16,2024,1,3,Bayonne,7855,1063,6530,262,0.033354551241247615
2024-01-17,2024,1,3,Bayonne,10068,1345,8415,308,0.030591974572904253
2024-01-18,2024,1,3,Bayonne,10617,1441,8831,345,0.032495055100310824
2024-01-19,2024,1,3,Bayonne,8376,1285,6794,297,0.035458452722063036
2024-01-20,2024,1,3,Bayonne,8224,1339,6607,278,0.03380350194552529
2024-01-21,2024,1,3,Bayonne,7211,1135,5780,296,0.041048398280404935
2024-01-22,2024,1,4,Bayonne,9597,1262,8000,335,0.034906741690111494
2024-01-23,2024,1,4,Bayonne,10131,1412,8381,338,0.03336294541506268
2024-01-24,2024,1,4,Bayonne,10495,1413,8729,353,0.03363506431634111
2024-01-25,2024,1,4,Bayonne,10300,1475,8497,328,0.031844660194174756
2024-01-26,2024,1,4,Bayonne,10197,1488,8364,345,0.033833480435422184
2024-01-27,2024,1,4,Bayonne,9200,1505,7362,333,0.036195652173913045
2024-01-28,2024,1,4,Bayonne,7145,1156,5715,274,0.03834849545136459
2024-01-29,2024,1,5,Bayonne,9753,1378,8038,337,0.03455347072695581
2024-01-30,2024,1,5,Bayonne,10022,1362,8305,355,0.03542207144282578
2024-01-31,2024,1,5,Bayonne,10406,1430,8645,331,0.03180857197770517
2024-02-01,2024,2,5,Bayonne,10102,1424,8336,342,0.03385468224114037
2024-02-02,2024,2,5,Bayonne,10670,1557,8758,355,0.03327085285848173
2024-02-03,2024,2,5,Bayonne,9018,1451,7237,330,0.036593479707252165
2024-02-04,2024,2,5,Bayonne,7979,1251,6396,332,0.0416092242135606
2024-02-05,2024,2,6,Bayonne,9712,1357,8005,350,0.036037891268533774
2024-02-06,2024,2,6,Bayonne,10428,1403,8681,344,0.03298810893747603
2024-02-07,2024,2,6,Bayonne,10341,1464,8539,338,0.03268542694130162
2024-02-08,2024,2,6,Bayonne,10351,1432,8580,339,0.032750458892860594
2024-02-09,2024,2,6,Bayonne,11272,1701,9176,395,0.035042583392476935
2024-02-10,2024,2,6,Bayonne,9150,1450,7383,317,0.0346448087431694
2024-02-11,2024,2,6,Bayonne,7485,1216,5953,316,0.042217768871075485
2024-02-12,2024,2,7,Bayonne,9829,1353,8109,367,0.03733848814731916
2024-02-13,2024,2,7,Bayonne,5633,913,4510,210,0.037280312444523345
2024-02-14,2024,2,7,Bayonne,11322,1606,9283,433,0.0382441264794206
2024-02-15,2024,2,7,Bayonne,11020,1519,9143,358,0.03248638838475499
2024-02-16,2024,2,7,Bayonne,12251,1869,9965,417,0.034038037711207246
2024-02-17,2024,2,7,Bayonne,8002,1346,6384,272,0.03399150212446888
2024-02-18,2024,2,7,Bayonne,8193,1201,6654,338,0.041254729647259854
2024-02-19,2024,2,8,Bayonne,9783,1461,7952,370,0.03782070939384647
2024-02-20,2024,2,8,Bayonne,10511,1550,8599,362,0.034440110360574636
2024-02-21,2024,2,8,Bayonne,11117,1606,9138,373,0.03355221732481785
2024-02-22,2024,2,8,Bayonne,11200,1613,9205,382,0.03410714285714286
2024-02-23,2024,2,8,Bayonne,10685,1592,8701,392,0.03668694431445952
2024-02-24,2024,2,8,Bayonne,10076,1686,8060,330,0.03275109170305677
2024-02-25,2024,2,8,Bayonne,9865,1493,8045,327,0.03314749113025849
2024-02-26,2024,2,9,Bayonne,10493,1496,8627,370,0.03526160297341085
2024-02-27,2024,2,9,Bayonne,10091,1365,8376,350,0.03468437221286295
2024-02-28,2024,2,9,Bayonne,10186,1427,8437,322,0.031612016493225994
2024-02-29,2024,2,9,Bayonne,10983,1511,9115,357,0.032504780114722756
2024-03-01,2024,3,9,Bayonne,11068,1693,9012,363,0.03279725334297073
2024-03-02,2024,3,9,Bayonne,8804,1469,7040,295,0.033507496592457976
2024-03-03,2024,3,9,Bayonne,10352,1681,8275,396,0.038253477588871716
2024-03-04,2024,3,10,Bayonne,9964,1386,8252,326,0.032717784022480934
2024-03-05,2024,3,10,Bayonne,9753,1305,8178,270,0.027683789603199015
2024-03-06,2024,3,10,Bayonne,10378,1437,8613,328,0.03160531894391983
2024-03-07,2024,3,10,Bayonne,10704,1478,8908,318,0.029708520179372196
2024-03-08,2024,3,10,Bayonne,11894,1846,9686,362,0.030435513704388767
2024-03-09,2024,3,10,Bayonne,9136,1477,7400,259,0.02834938704028021
2024-03-10,2024,3,10,Bayonne,9197,1486,7393,318,0.034576492334456886
2024-03-11,2024,3,11,Bayonne,9783,1396,8075,312,0.03189205765102729
2024-03-12,2024,3,11,Bayonne,11244,1616,9272,356,0.03166133048737104
2024-03-13,2024,3,11,Bayonne,10781,1508,8951,322,0.029867359243112884
2024-03-14,2024,3,11,Bayonne,10812,1620,8862,330,0.030521642619311874
2024-03-15,2024,3,11,Bayonne,10630,1629,8630,371,0.03490122295390405
2024-03-16,2024,3,11,Bayonne,9828,1681,7845,302,0.03072853072853073
2024-03-17,2024,3,11,Bayonne,9132,1468,7328,336,0.03679369250985545
2024-03-18,2024,3,12,Bayonne,10074,1536,8183,355,0.03523922970021839
2024-03-19,2024,3,12,Bayonne,10501,1379,8777,345,0.03285401390343777
2024-03-20,2024,3,12,Bayonne,10677,1485,8871,321,0.030064624894633324
2024-03-21,2024,3,12,Bayonne,10781,1512,8923,346,0.03209349782023931
2024-03-22,2024,3,12,Bayonne,13135,2029,10696,410,0.03121431290445375
2024-03-23,2024,3,12,Bayonne,7350,1249,5834,267,0.036326530612244896
2024-03-24,2024,3,12,Bayonne,12014,1862,9756,396,0.032961544864324954
2024-03-25,2024,3,13,Bayonne,10577,1508,8726,343,0.03242885506287227
2024-03-26,2024,3,13,Bayonne,10684,1457,8855,372,0.03481842006739049
2024-03-27,2024,3,13,Bayonne,11341,1535,9427,379,0.03341856979102372
2024-03-28,2024,3,13,Bayonne,12732,1773,10572,387,0.030395852968897265
2024-03-29,2024,3,13,Bayonne,12847,2106,10304,437,0.03401572351521756
2024-03-30,2024,3,13,Bayonne,9927,1732,7849,346,0.034854437392968673
2024-03-31,2024,3,13,Bayonne,13896,2359,11088,449,0.03231145653425446
2024-04-01,2024,4,14,Bayonne,11485,1675,9433,377,0.03282542446669569
2024-04-02,2024,4,14,Bayonne,10317,1372,8608,337,0.032664534263836385
